<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
BBC,20101115,15-11-10,14.8006,14.9572,14.7223,14.7241,92740
BBC,20101112,12-11-10,16.0536,16.4451,15.4271,15.429,25020
BBC,20101111,11-11-10,16.0536,16.2885,16.0536,16.2122,8460
BBC,20101110,10-11-10,15.9752,16.3668,15.662,16.3688,17730
BBC,20101109,09-11-10,16.4451,16.4451,16.0536,16.3688,11530
BBC,20101108,08-11-10,16.4472,16.8388,16.2122,16.8388,13980
BBC,20101105,05-11-10,17.0738,17.0738,16.7605,16.8388,16820
BBC,20101104,04-11-10,16.4451,16.7583,16.3668,16.7604,12620
BBC,20101103,03-11-10,16.2122,16.4472,15.7423,16.4472,11530
BBC,20101102,02-11-10,16.5234,16.9933,16.2102,16.2122,15940
BBC,20101101,01-11-10,17.0716,17.0716,16.5234,16.9954,2720
BBC,20101029,29-10-10,16.4451,17.2282,16.4451,17.152,14260
BBC,20101028,28-10-10,16.6017,17.0716,16.6017,17.0737,14700
BBC,20101027,27-10-10,16.4451,17.0716,16.4451,17.0737,13340
BBC,20101026,26-10-10,16.68,17.1499,16.4451,17.152,14470
BBC,20101025,25-10-10,16.4451,16.68,15.8969,16.6821,12080
BBC,20101022,22-10-10,15.7423,16.4472,15.7423,16.4472,17320
BBC,20101021,21-10-10,16.3668,16.4451,16.1319,16.3688,13200
BBC,20101020,20-10-10,16.5234,16.7583,16.3668,16.3688,43200
BBC,20101019,19-10-10,17.2304,17.3087,16.3689,17.2304,39910
BBC,20101018,18-10-10,17.5437,17.5437,17.2304,17.2304,5700
BBC,20101015,15-10-10,17.8547,17.8547,17.5414,17.5436,16560
BBC,20101014,14-10-10,17.6981,18.0113,17.6981,17.7003,9850
BBC,20101013,13-10-10,17.8547,18.0113,17.6981,17.7003,5590
BBC,20101012,12-10-10,18.2462,18.2462,17.6198,17.7003,30160
BBC,20101011,11-10-10,18.1679,18.3245,18.0113,18.3268,5800
BBC,20101008,08-10-10,17.8547,18.0113,17.8547,17.8569,12430
BBC,20101007,07-10-10,18.7944,18.7944,18.0896,18.0919,15000
BBC,20101006,06-10-10,18.2486,18.4052,17.857,18.4052,9010
BBC,20101005,05-10-10,17.2304,18.0136,17.2304,18.0136,4650
BBC,20101004,04-10-10,18.0896,18.0896,17.933,17.9352,29510
BBC,20101001,01-10-10,19.1076,19.1076,18.2462,18.3268,20180
BBC,20100930,30-09-10,18.7968,18.8751,18.7185,18.7968,40150
BBC,20100929,29-09-10,18.3245,19.186,18.3245,18.9534,114020
BBC,20100928,28-09-10,18.7161,18.7161,18.3245,18.3268,10380
BBC,20100927,27-09-10,18.4052,18.4052,17.2304,18.0136,18660
BBC,20100924,24-09-10,18.0136,18.3269,18.0136,18.0136,19970
BBC,20100923,23-09-10,18.4812,18.4812,18.1679,18.2485,23990
BBC,20100922,22-09-10,18.5595,18.7944,18.3245,18.5618,18630
BBC,20100921,21-09-10,19.1101,19.1101,18.7968,18.7968,19550
BBC,20100920,20-09-10,18.9534,19.2667,18.7968,19.1884,17600
BBC,20100917,17-09-10,19.1076,19.4209,18.8727,19.4233,21460
BBC,20100916,16-09-10,18.6378,18.8727,18.6378,18.8751,11100
BBC,20100915,15-09-10,19.0293,19.0293,18.6378,18.6401,18630
BBC,20100914,14-09-10,18.5595,18.951,18.3245,18.9534,60790
BBC,20100913,13-09-10,18.7944,18.7944,18.0113,18.0919,33090
BBC,20100910,10-09-10,19.5775,19.7341,18.6378,18.8751,45920
BBC,20100909,09-09-10,19.58,19.58,19.2667,19.58,19580
BBC,20100908,08-09-10,19.1884,19.2667,18.6402,19.1884,15870
BBC,20100907,07-09-10,20.1257,20.1257,19.2643,19.2667,55610
BBC,20100906,06-09-10,20.204,20.5172,19.6558,20.1282,51080
BBC,20100901,01-09-10,19.1884,19.58,19.1101,19.58,27970
BBC,20100831,31-08-10,18.7944,19.5775,18.7944,19.11,45930
BBC,20100830,30-08-10,18.7944,18.8727,18.0113,18.8751,29750
BBC,20100827,27-08-10,17.9353,18.0136,17.2304,18.0136,41410
BBC,20100826,26-08-10,18.7968,18.7968,17.4654,17.622,26780
BBC,20100825,25-08-10,18.3245,18.7944,18.2462,18.2485,82750
BBC,20100824,24-08-10,19.1884,19.4234,18.7968,19.1884,39520
BBC,20100823,23-08-10,19.58,19.9716,19.2667,19.58,18290
BBC,20100820,20-08-10,20.2066,20.2066,18.9534,19.9716,30990
BBC,20100819,19-08-10,19.4209,19.9691,19.4209,19.7366,7030
BBC,20100818,18-08-10,20.8305,20.8305,20.0474,20.0499,19250
BBC,20100817,17-08-10,20.9088,20.9088,20.4389,20.8331,18380
BBC,20100816,16-08-10,20.9088,20.9088,20.5172,20.9114,76010
BBC,20100813,13-08-10,19.2667,20.3632,19.2667,19.9716,20960
BBC,20100812,12-08-10,20.4415,20.7548,19.9716,19.9716,56660
BBC,20100811,11-08-10,21.222,21.5353,20.7522,20.9897,40580
BBC,20100810,10-08-10,21.1437,21.5353,20.5172,20.9114,104390
BBC,20100809,09-08-10,21.222,21.8485,21.222,21.5379,33890
BBC,20100806,06-08-10,21.7702,21.9268,21.5353,21.8512,12040
BBC,20100805,05-08-10,21.7702,21.7702,21.3786,21.7729,33340
BBC,20100804,04-08-10,22.1617,22.1617,21.3003,21.4596,55400
BBC,20100803,03-08-10,22.7099,23.0231,21.6136,22.3995,40850
BBC,20100802,02-08-10,23.0231,23.0231,22.7099,22.7127,23650
BBC,20100730,30-07-10,22.5533,23.0231,22.475,23.026,47410
BBC,20100729,29-07-10,22.6316,23.0231,22.475,23.026,35080
BBC,20100728,28-07-10,23.493,23.5713,22.6316,22.6344,74840
BBC,20100727,27-07-10,24.2761,24.2761,23.7279,23.7309,44990
BBC,20100726,26-07-10,23.5713,24.1195,23.5713,23.6526,64160
BBC,20100723,23-07-10,23.6496,24.0412,23.493,23.8092,180960
BBC,20100722,22-07-10,25.0592,25.0592,24.0412,24.0442,97490
BBC,20100721,21-07-10,26.6254,26.6254,25.0592,25.2973,213640
BBC,20100720,20-07-10,24.2761,25.4508,24.2761,25.4539,289720
BBC,20100719,19-07-10,24.3544,24.3544,23.9629,24.2791,45070
BBC,20100716,16-07-10,23.6496,24.2761,23.6496,24.2791,85600
BBC,20100715,15-07-10,24.3544,24.5893,24.1195,24.2791,61370
BBC,20100714,14-07-10,24.3544,24.746,24.2761,24.6707,43170
BBC,20100713,13-07-10,24.9809,25.0592,24.2761,25.0623,34820
BBC,20100712,12-07-10,24.2761,24.6677,23.8846,24.6707,138630
BBC,20100709,09-07-10,23.4147,23.9629,23.3364,23.9659,116490
BBC,20100708,08-07-10,22.7099,23.493,22.7099,23.4176,66740
BBC,20100707,07-07-10,22.6316,22.7099,22.24,22.6344,12610
BBC,20100706,06-07-10,22.6316,22.6316,22.1617,22.5561,9920
BBC,20100705,05-07-10,22.3967,22.7099,22.24,22.6344,1490
BBC,20100702,02-07-10,22.0834,22.3967,22.0834,22.0862,29900
BBC,20100701,01-07-10,22.3184,22.7099,22.0834,22.0862,10820
BBC,20100630,30-06-10,22.3184,22.3184,22.0834,22.3211,14800
